PLC_name;device_name;url_publisher;PLC_ip;port(i);offset_type(i);offset_grid_failure(i);offset_battery_failure(i);offset_charger_failure(i);offset_emergency_lamp_failure(i);offset_duration_failure(i);offset_system_failure(i);offset_comm_failure(i);offset_general_failure(i);offset_rest_mode(i);offset_normal_mode(i);offset_emergency_mode(i);offset_function_test(i);offset_duration_test(i);offset_dimming_level(i)
IDNG-MG-DP;LUMI-EMER-E2-1C-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17220;17221;17221;17221;17221;17221;17221;17222;17223;17224;17224;17224;17224;17224;17225
IDNG-MG-DP;LUMI-EMER-E1-C1-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17252;17253;17253;17253;17253;17253;17253;17254;17255;17256;17256;17256;17256;17256;17257
IDNG-MG-DP;LUMI-EMER-E1-E4-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17284;17285;17285;17285;17285;17285;17285;17286;17287;17288;17288;17288;17288;17288;17289
IDNG-MG-DP;LUMI-EMER-E1-CC-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17316;17317;17317;17317;17317;17317;17317;17318;17319;17320;17320;17320;17320;17320;17321
IDNG-MG-DP;LUMI-EMER-E1-ED-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17348;17349;17349;17349;17349;17349;17349;17350;17351;17352;17352;17352;17352;17352;17353
IDNG-MG-DP;LUMI-EMER-E1-D8-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17380;17381;17381;17381;17381;17381;17381;17382;17383;17384;17384;17384;17384;17384;17385
IDNG-MG-DP;LUMI-EMER-E1-CB-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17412;17413;17413;17413;17413;17413;17413;17414;17415;17416;17416;17416;17416;17416;17417
IDNG-MG-DP;LUMI-EMER-E1-B4-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17444;17445;17445;17445;17445;17445;17445;17446;17447;17448;17448;17448;17448;17448;17449
IDNG-MG-DP;LUMI-EMER-E1-BF-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17476;17477;17477;17477;17477;17477;17477;17478;17479;17480;17480;17480;17480;17480;17481
IDNG-MG-DP;LUMI-EMER-E1-B8-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17508;17509;17509;17509;17509;17509;17509;17510;17511;17512;17512;17512;17512;17512;17513
IDNG-MG-DP;LUMI-EMER-E1-AE-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17540;17541;17541;17541;17541;17541;17541;17542;17543;17544;17544;17544;17544;17544;17545
IDNG-MG-DP;LUMI-EMER-E1-B9-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17572;17573;17573;17573;17573;17573;17573;17574;17575;17576;17576;17576;17576;17576;17577
IDNG-MG-DP;LUMI-EMER-E1-9B-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17604;17605;17605;17605;17605;17605;17605;17606;17607;17608;17608;17608;17608;17608;17609
IDNG-MG-DP;LUMI-EMER-E1-B7-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17636;17637;17637;17637;17637;17637;17637;17638;17639;17640;17640;17640;17640;17640;17641
IDNG-MG-DP;LUMI-EMER-E1-98-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17668;17669;17669;17669;17669;17669;17669;17670;17671;17672;17672;17672;17672;17672;17673
IDNG-MG-DP;LUMI-EMER-E1-B0-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17700;17701;17701;17701;17701;17701;17701;17702;17703;17704;17704;17704;17704;17704;17705
IDNG-MG-DP;LUMI-EMER-E1-84-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17732;17733;17733;17733;17733;17733;17733;17734;17735;17736;17736;17736;17736;17736;17737
IDNG-MG-DP;LUMI-EMER-E1-99-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17764;17765;17765;17765;17765;17765;17765;17766;17767;17768;17768;17768;17768;17768;17769
IDNG-MG-DP;LUMI-EMER-E1-C0-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17796;17797;17797;17797;17797;17797;17797;17798;17799;17800;17800;17800;17800;17800;17801
IDNG-MG-DP;LUMI-EMER-E1-B6-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17828;17829;17829;17829;17829;17829;17829;17830;17831;17832;17832;17832;17832;17832;17833
IDNG-MG-DP;LUMI-EMER-E2-1E-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17860;17861;17861;17861;17861;17861;17861;17862;17863;17864;17864;17864;17864;17864;17865
IDNG-MG-DP;LUMI-EMER-E2-1D-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17892;17893;17893;17893;17893;17893;17893;17894;17895;17896;17896;17896;17896;17896;17897
IDNG-MG-DP;LUMI-EMER-E2-1B-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17924;17925;17925;17925;17925;17925;17925;17926;17927;17928;17928;17928;17928;17928;17929
IDNG-MG-DP;LUMI-EMER-E1-F4-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17956;17957;17957;17957;17957;17957;17957;17958;17959;17960;17960;17960;17960;17960;17961
IDNG-MG-DP;LUMI-EMER-E2-18-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;17988;17989;17989;17989;17989;17989;17989;17990;17991;17992;17992;17992;17992;17992;17993
IDNG-MG-DP;LUMI-EMER-E1-C3-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18020;18021;18021;18021;18021;18021;18021;18022;18023;18024;18024;18024;18024;18024;18025
IDNG-MG-DP;LUMI-EMER-E1-C4-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18052;18053;18053;18053;18053;18053;18053;18054;18055;18056;18056;18056;18056;18056;18057
IDNG-MG-DP;LUMI-EMER-E1-AD-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18084;18085;18085;18085;18085;18085;18085;18086;18087;18088;18088;18088;18088;18088;18089
IDNG-MG-DP;LUMI-EMER-E2-20-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18116;18117;18117;18117;18117;18117;18117;18118;18119;18120;18120;18120;18120;18120;18121
IDNG-MG-DP;LUMI-EMER-E1-CF-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18148;18149;18149;18149;18149;18149;18149;18150;18151;18152;18152;18152;18152;18152;18153
IDNG-MG-DP;LUMI-EMER-E1-AB-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18180;18181;18181;18181;18181;18181;18181;18182;18183;18184;18184;18184;18184;18184;18185
IDNG-MG-DP;LUMI-EMER-E1-A9-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18212;18213;18213;18213;18213;18213;18213;18214;18215;18216;18216;18216;18216;18216;18217
IDNG-MG-DP;LUMI-EMER-E1-D1-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18244;18245;18245;18245;18245;18245;18245;18246;18247;18248;18248;18248;18248;18248;18249
IDNG-MG-DP;LUMI-EMER-E1-AA-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18276;18277;18277;18277;18277;18277;18277;18278;18279;18280;18280;18280;18280;18280;18281
IDNG-MG-DP;LUMI-EMER-E1-A6-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18308;18309;18309;18309;18309;18309;18309;18310;18311;18312;18312;18312;18312;18312;18313
IDNG-MG-DP;LUMI-EMER-E1-DA-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18340;18341;18341;18341;18341;18341;18341;18342;18343;18344;18344;18344;18344;18344;18345
IDNG-MG-DP;LUMI-EMER-E1-F2-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18372;18373;18373;18373;18373;18373;18373;18374;18375;18376;18376;18376;18376;18376;18377
IDNG-MG-DP;LUMI-EMER-E1-B5-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18404;18405;18405;18405;18405;18405;18405;18406;18407;18408;18408;18408;18408;18408;18409
IDNG-MG-DP;LUMI-EMER-E1-A8-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18436;18437;18437;18437;18437;18437;18437;18438;18439;18440;18440;18440;18440;18440;18441
IDNG-MG-DP;LUMI-EMER-E1-CD-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18468;18469;18469;18469;18469;18469;18469;18470;18471;18472;18472;18472;18472;18472;18473
IDNG-MG-DP;LUMI-EMER-E1-CA-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18500;18501;18501;18501;18501;18501;18501;18502;18503;18504;18504;18504;18504;18504;18505
IDNG-MG-DP;LUMI-EMER-E1-D2-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18532;18533;18533;18533;18533;18533;18533;18534;18535;18536;18536;18536;18536;18536;18537
IDNG-MG-DP;LUMI-EMER-E1-CE-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18564;18565;18565;18565;18565;18565;18565;18566;18567;18568;18568;18568;18568;18568;18569
IDNG-MG-DP;LUMI-EMER-E1-A5-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18596;18597;18597;18597;18597;18597;18597;18598;18599;18600;18600;18600;18600;18600;18601
IDNG-MG-DP;LUMI-EMER-E1-C9-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18628;18629;18629;18629;18629;18629;18629;18630;18631;18632;18632;18632;18632;18632;18633
IDNG-MG-DP;LUMI-EMER-E1-BD-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18660;18661;18661;18661;18661;18661;18661;18662;18663;18664;18664;18664;18664;18664;18665
IDNG-MG-DP;LUMI-EMER-E1-BB-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18692;18693;18693;18693;18693;18693;18693;18694;18695;18696;18696;18696;18696;18696;18697
IDNG-MG-DP;LUMI-EMER-E1-AC-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18724;18725;18725;18725;18725;18725;18725;18726;18727;18728;18728;18728;18728;18728;18729
IDNG-MG-DP;LUMI-EMER-E1-A7-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18756;18757;18757;18757;18757;18757;18757;18758;18759;18760;18760;18760;18760;18760;18761
IDNG-MG-DP;LUMI-EMER-E1-BE-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18788;18789;18789;18789;18789;18789;18789;18790;18791;18792;18792;18792;18792;18792;18793
IDNG-MG-DP;LUMI-EMER-E1-BA-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18820;18821;18821;18821;18821;18821;18821;18822;18823;18824;18824;18824;18824;18824;18825
IDNG-MG-DP;LUMI-EMER-E1-B1-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18852;18853;18853;18853;18853;18853;18853;18854;18855;18856;18856;18856;18856;18856;18857
IDNG-MG-DP;LUMI-EMER-E1-BC-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18884;18885;18885;18885;18885;18885;18885;18886;18887;18888;18888;18888;18888;18888;18889
IDNG-MG-DP;LUMI-EMER-E1-74-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18916;18917;18917;18917;18917;18917;18917;18918;18919;18920;18920;18920;18920;18920;18921
IDNG-MG-DP;LUMI-EMER-E1-9D-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18948;18949;18949;18949;18949;18949;18949;18950;18951;18952;18952;18952;18952;18952;18953
IDNG-MG-DP;LUMI-EMER-E1-9F-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;18980;18981;18981;18981;18981;18981;18981;18982;18983;18984;18984;18984;18984;18984;18985
IDNG-MG-DP;LUMI-EMER-E1-85-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19012;19013;19013;19013;19013;19013;19013;19014;19015;19016;19016;19016;19016;19016;19017
IDNG-MG-DP;LUMI-EMER-E1-AF-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19044;19045;19045;19045;19045;19045;19045;19046;19047;19048;19048;19048;19048;19048;19049
IDNG-MG-DP;LUMI-EMER-E1-1F-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19076;19077;19077;19077;19077;19077;19077;19078;19079;19080;19080;19080;19080;19080;19081
IDNG-MG-DP;LUMI-EMER-E1-4A-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19108;19109;19109;19109;19109;19109;19109;19110;19111;19112;19112;19112;19112;19112;19113
IDNG-MG-DP;LUMI-EMER-E1-4E-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19140;19141;19141;19141;19141;19141;19141;19142;19143;19144;19144;19144;19144;19144;19145
IDNG-MG-DP;LUMI-EMER-E1-2C-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19172;19173;19173;19173;19173;19173;19173;19174;19175;19176;19176;19176;19176;19176;19177
IDNG-MG-DP;LUMI-EMER-E1-2E-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19204;19205;19205;19205;19205;19205;19205;19206;19207;19208;19208;19208;19208;19208;19209
IDNG-MG-DP;LUMI-EMER-E1-52-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19236;19237;19237;19237;19237;19237;19237;19238;19239;19240;19240;19240;19240;19240;19241
IDNG-MG-DP;LUMI-EMER-E1-43-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19268;19269;19269;19269;19269;19269;19269;19270;19271;19272;19272;19272;19272;19272;19273
IDNG-MG-DP;LUMI-EMER-E1-82-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19300;19301;19301;19301;19301;19301;19301;19302;19303;19304;19304;19304;19304;19304;19305
IDNG-MG-DP;LUMI-EMER-E1-1C-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19332;19333;19333;19333;19333;19333;19333;19334;19335;19336;19336;19336;19336;19336;19337
IDNG-MG-DP;LUMI-EMER-E1-20-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19364;19365;19365;19365;19365;19365;19365;19366;19367;19368;19368;19368;19368;19368;19369
IDNG-MG-DP;LUMI-EMER-E1-22-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19396;19397;19397;19397;19397;19397;19397;19398;19399;19400;19400;19400;19400;19400;19401
IDNG-MG-DP;LUMI-EMER-E1-31-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19428;19429;19429;19429;19429;19429;19429;19430;19431;19432;19432;19432;19432;19432;19433
IDNG-MG-DP;LUMI-EMER-E1-7E-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19460;19461;19461;19461;19461;19461;19461;19462;19463;19464;19464;19464;19464;19464;19465
IDNG-MG-DP;LUMI-EMER-E1-1B-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19492;19493;19493;19493;19493;19493;19493;19494;19495;19496;19496;19496;19496;19496;19497
IDNG-MG-DP;LUMI-EMER-E2-32-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19524;19525;19525;19525;19525;19525;19525;19526;19527;19528;19528;19528;19528;19528;19529
IDNG-MG-DP;LUMI-EMER-E1-39-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19556;19557;19557;19557;19557;19557;19557;19558;19559;19560;19560;19560;19560;19560;19561
IDNG-MG-DP;LUMI-EMER-E1-3B-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19588;19589;19589;19589;19589;19589;19589;19590;19591;19592;19592;19592;19592;19592;19593
IDNG-MG-DP;LUMI-EMER-E1-27-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19620;19621;19621;19621;19621;19621;19621;19622;19623;19624;19624;19624;19624;19624;19625
IDNG-MG-DP;LUMI-EMER-E1-51-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19652;19653;19653;19653;19653;19653;19653;19654;19655;19656;19656;19656;19656;19656;19657
IDNG-MG-DP;LUMI-EMER-E1-1E-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19684;19685;19685;19685;19685;19685;19685;19686;19687;19688;19688;19688;19688;19688;19689
IDNG-MG-DP;LUMI-EMER-E1-69-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19716;19717;19717;19717;19717;19717;19717;19718;19719;19720;19720;19720;19720;19720;19721
IDNG-MG-DP;LUMI-EMER-E1-54-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19748;19749;19749;19749;19749;19749;19749;19750;19751;19752;19752;19752;19752;19752;19753
IDNG-MG-DP;LUMI-EMER-E1-2D-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19780;19781;19781;19781;19781;19781;19781;19782;19783;19784;19784;19784;19784;19784;19785
IDNG-MG-DP;LUMI-EMER-E1-58-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19812;19813;19813;19813;19813;19813;19813;19814;19815;19816;19816;19816;19816;19816;19817
IDNG-MG-DP;LUMI-EMER-E1-7B-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19844;19845;19845;19845;19845;19845;19845;19846;19847;19848;19848;19848;19848;19848;19849
IDNG-MG-DP;LUMI-EMER-E1-59-DPZ;http:\/\/192.168.88.201:3000\/api\/v2\/generic\/;192.168.88.198;900;19876;19877;19877;19877;19877;19877;19877;19878;19879;19880;19880;19880;19880;19880;19881
